id,uri,siglaTipo,codTipo,numero,ano,ementa,dataApresentacao
2541071,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541071,PL,139,3776,2025,Institui o Programa Nacional de Oficinas Digitais para a Terceira Idade – 60digital.,2025-08-06T15:55
2541073,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541073,PL,139,3777,2025,Institui a Semana Nacional da Cidadania Digital nas Escolas.,2025-08-06T15:55
2541074,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541074,PL,139,3778,2025,"Altera a Lei nº 9.503, de 23 de setembro de 1997 (Código de Trânsito Brasileiro), para dispor sobre a vedação à apreensão de veículos de transporte de carga de caminhoneiros autônomos em caso de regularização imediata de pendências de IPVA ou Licenciamento.",2025-08-06T15:56
2541075,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541075,PL,139,3779,2025,"Institui o Programa Nacional de Vacinação Inclusiva (PNVI), destinado a garantir o acesso prioritário, adaptado e humanizado à vacinação de pessoas com deficiência, no âmbito do Sistema Único de Saúde (SUS).",2025-08-06T16:01
2541079,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541079,PL,139,3780,2025,"Dispõe sobre a obrigatoriedade de consentimento informado, nos procedimentos de saúde para pessoas com deficiência ou incapazes, nos termos da legislação civil.",2025-08-06T16:08
2541084,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541084,PL,139,3781,2025,"Institui o Programa de Desconto para Atualização de Livros Didáticos e Jurídicos, por meio da devolução de exemplares desatualizados, e incentiva a produção editorial com materiais recicláveis.",2025-08-06T16:20
2541085,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541085,PL,139,3782,2025,"Dispõe sobre a vedação da substituição de profissionais humanos por sistemas de inteligência artificial em atividades que exigem vínculo interpessoal direto, e dá outras providências.",2025-08-06T16:20
2541086,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541086,PL,139,3783,2025,"Dispõe sobre a obrigatoriedade de advertências, recomendações etárias e limites de uso consciente de ferramentas de inteligência artificial, com foco na prevenção de danos à saúde mental, especialmente entre crianças, adolescentes e pessoas com transtornos mentais diagnosticados. Estabelece diretrizes para campanhas educativas, pesquisas públicas e responsabilização de desenvolvedores e provedores.",2025-08-06T16:20
2541087,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541087,PL,139,3784,2025,"Institui Apoio Financeiro, no valor de R$ 5.100,00 (cinco mil e cem reais), destinado às famílias beneficiárias do Programa Bolsa Família residentes em Municípios dos Estados da Bahia e de Pernambuco pertencentes à região classificada como árida, com estado de calamidade pública reconhecido por ato do Poder Executivo federal; dispõe sobre a antecipação de benefícios previdenciários e assistenciais, a suspensão temporária de contribuições previdenciárias, a concessão de atendimento prioritário e a suspensão do pagamento das parcelas das operações de crédito rural aos residentes nos referidos Municípios.",2025-08-06T16:22
2541099,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541099,PL,139,3785,2025,"Altera a Lei nº 6.360, de 23 de setembro de 1976, para definir a cor a ser utilizada nos frascos de medicamentos não injetáveis.",2025-08-06T16:37
2541100,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541100,PL,139,3786,2025,Estabelece que a responsabilidade indireta do curador pelos danos causados ao curatelado está adstrita ao âmbito de incidência da curatela.,2025-08-06T16:37
2541101,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541101,PL,139,3787,2025,"Altera a Lei 9695 de 5 de junho de 1998, para dispor que beneficiários de plano de saúde não precisam reembolsar as operadoras por tratamentos garantidos em decisões liminares.",2025-08-06T16:37
2541102,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541102,PL,139,3788,2025,Dispõe sobre o prazo mínimo necessário do contrato para configurar o direito a renovação de locação de imóveis destinados ao comércio.,2025-08-06T16:37
2541103,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541103,PL,139,3789,2025,Altera a Consolidação das Leis do Trabalho para definir o ônus da prova no caso de controvérsia envolvendo terceirização de serviços que tenha ente da Administração Pública como tomador.,2025-08-06T16:37
2541104,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541104,PL,139,3790,2025,"DISPÕE SOBRE A PROTEÇÃO DE CRIANÇAS E ADOLESCENTES NO AMBIENTE DIGITAL, ESTABELECE RESTRIÇÕES À EXIBIÇÃO, PARTICIPAÇÃO E MONETIZAÇÃO DE CONTEÚDOS EM PLATAFORMAS DIGITAIS, IMPÕE DEVERES ÀS PLATAFORMAS E DÁ OUTRAS PROVIDÊNCIAS.",2025-08-06T16:44
2541106,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541106,PL,139,3791,2025,Inscreve o nome de José Correia Picanço no Livro dos Heróis e Heroínas da Pátria.,2025-08-06T16:55
2541107,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541107,PL,139,3792,2025,Dispõe sobre a legitimidade dos partidos políticos nas ações do controle concentrado de constitucionalidade.,2025-08-06T17:00
2541109,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541109,PLP,140,163,2025,"Altera a Lei Complementar nº 200, de 30 de agosto de 2023, para excluir do cômputo dos limites de despesas primárias as despesas temporárias com educação pública e saúde de que trata o art. 6º da Lei nº 15.164, de 14 de julho de 2025, e as despesas financiadas com recursos oriundos de empréstimos internacionais e suas respectivas contrapartidas, bem como excluir as referidas despesas com educação pública e saúde das metas fiscais, e dá outras providências.",2025-08-06T17:24
2541114,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541114,PL,139,3793,2025,"Altera os artigos 2º, 4º e 5º da Lei n. 8.186, de 21 de maio de 1991, a qual dispõe sobre a complementação de aposentadoria de ferroviários e dá outras providências, bem como, em cumprimento ao art. 5º da Lei 4950- A, de 1966 e ao 7º, IV, da Constituição Federal, estabelece nova tabela salarial aplicável a todos os ferroviários ativos, inativos e pensionistas abrangidos pelas Leis n°s 8.186, de 21 de maio de 1991, e 10.478, de 28 de junho de 2002.",2025-08-06T17:27
2541117,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541117,PL,139,3794,2025,"Altera a Lei nº 13.812, de 16 de março de 2019, que institui a Política Nacional de Busca de Pessoas Desaparecidas, cria o Cadastro Nacional de Pessoas Desaparecidas e altera a Lei nº 8.069, de 13 de julho de 1990 (Estatuto da Criança e do Adolescente) para dispor sobre providências em relação às pessoas com deficiências.",2025-08-06T17:33
2541139,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541139,PLP,140,164,2025,"Altera o Decreto-Lei nº 73, de 21 de novembro de 1966, que “Dispõe sobre o Sistema Nacional de Seguros Privados, disciplina as operações de seguros e resseguros e as operações de proteção patrimonial mutualista e dá outras providências”, para dispor sobre a proteção patrimonial mutualista destinada exclusivamente ao transporte de carga, e dá outras providências.",2025-08-06T18:28
2541170,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541170,PL,139,3795,2025,Criação do Dia nacional dos Barrageiros,2025-08-06T18:49
2541171,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541171,PL,139,3796,2025,Dispõe sobre a isenção de custas e emolumentos cartoriais para entidades religiosas.,2025-08-06T18:55
2541172,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541172,PL,139,3797,2025,Dispõe sobre a viabilização e o fomento do arranjo de pagamentos instantâneos instituído pelo Banco Central do Brasil (Pix) em transações internacionais.,2025-08-06T19:43
2541173,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541173,PL,139,3798,2025,"Dispõe sobre vedações à atuação de magistrados no exercício da função jurisdicional, com o objetivo de preservar os princípios constitucionais do devido processo legal, imparcialidade, juiz natural, liberdade de expressão e separação de Poderes.",2025-08-06T20:01
2541213,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541213,PL,139,3799,2025,"Dispõe sobre o reconhecimento e a reparação civil dos danos espirituais, estabelece sua obrigatória análise nos procedimentos de licenciamento ambiental e altera a Lei nº 10.406, de 10 de janeiro de 2002 (Código Civil).",2025-08-06T21:10
2541214,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541214,PL,139,3800,2025,"Assegura aos povos indígenas, povos e comunidades tradicionais e comunidades de matriz afro-brasileira o direito ao uso de elementos culturais e espirituais de identificação em espaços públicos e privados de uso coletivo, sem que isso implique em restrição de acesso, circulação ou exercício de direitos.",2025-08-06T21:19
2541260,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541260,PL,139,3802,2025,Regulamenta o exercício da profissão de Quiropraxista.,2025-08-07T12:37
2541278,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541278,PL,139,3803,2025,"Altera a Lei nº 8.069, de 13 de julho de 1990 (Estatuto da Criança e do Adolescente), para instituir, sob a denominação “Lei Aurora Maria”, diretrizes obrigatórias de cuidado com o recém-nascido no momento do parto e nas primeiras horas de vida.",2025-08-07T13:15
2541285,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541285,PL,139,3804,2025,"Proíbe cláusulas de fidelização contratual na prestação de serviços de telecomunicações e serviços digitais agregados, estabelece regras de transparência contratual, reforça a atuação regulatória da Anatel e dá outras providências.",2025-08-07T13:33
2541286,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541286,PL,139,3805,2025,"Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), e a Lei nº 8.072, de 25 de julho de 1990 (Lei dos Crimes Hediondos), para recrudescer o tratamento penal destinado aos crimes de homicídio e de lesão corporal dolosa contra profissionais de saúde, desde que no exercício da função ou em decorrência dela, ou contra seu cônjuge, companheiro ou parente, inclusive por afinidade, até o terceiro grau, em razão dessa condição",2025-08-07T13:43
2541297,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541297,PL,139,3806,2025,"Altera a Lei nº 14.543, de 3 de abril de 2023, que institui a Semana Nacional de Conscientização sobre a Depressão, para aperfeiçoar e ampliar seus objetivos.",2025-08-07T13:54
2541300,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541300,PL,139,3807,2025,"Reconhece o Município de Rolante, no Estado do Rio Grande do Sul, como a Capital Nacional do Bitcoin.",2025-08-07T14:01
2541307,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541307,PL,139,3808,2025,"Dispõe sobre a obrigatoriedade de comunicação, pelos síndicos dos condomínios residenciais e comerciais, aos órgãos de segurança pública específicos, da ocorrência de violência doméstica contra mulheres, crianças, adolescentes, pessoas idosas e animais.",2025-08-07T14:12
2541309,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541309,PL,139,3809,2025,"Institui o Fundo Nacional de Educação Financeira e Proteção do Investidor (FNEFPI) e dispõe sobre sua estrutura, gestão, fontes de recursos e aplicação.",2025-08-07T14:13
2541313,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541313,PL,139,3810,2025,"Institui a obrigatoriedade da Educação Financeira no currículo escolar das instituições públicas e privadas em todos os níveis de ensino e estabelece diretrizes para capacitação docente, monitoramento, avaliação, governança e incentivos para a promoção da cultura financeira.",2025-08-07T14:14
2541316,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541316,PL,139,3811,2025,"Dispõe sobre os critérios de impedimento e suspeição para membros de Tribunais de Contas e demais órgãos de controle e fiscalização em processos envolvendo entes públicos com os quais tenham mantido vínculos recentes, e dá outras providências.",2025-08-07T14:15
2541318,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541318,PL,139,3812,2025,"Altera a Lei nº 12.318, de 26 de agosto de 2010, para disciplinar os comportamentos alienadores, a atuação judicial diante de sua ocorrência e as garantias do contraditório e da ampla defesa nos litígios familiares, e dá outras providências.",2025-08-07T14:31
2541329,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541329,PL,139,3813,2025,"Altera a Lei n° 8.078/90 (Código de Defesa do Consumidor), para estabelecer a obrigatoriedade da inclusão de mensagens de conscientização sobre a violência contra a mulher nos rótulos de bebidas alcoólicas comercializadas em locais de grande concentração de público.",2025-08-07T14:57
2541332,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541332,PL,139,3814,2025,"Altera a Lei nº 9.250, de 1995, para prever que animais domésticos poderão ser considerados como dependentes, para fins de dedução de despesas na apuração do imposto de renda das pessoas físicas.",2025-08-07T15:00
2541344,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541344,PL,139,3815,2025,"Acrescenta dispositivo à Lei nº 11.340, de 7 de agosto de 2006 (Lei Maria da Penha), para dispor sobre obrigações civis, sanções administrativas e restrições sociais ao autor de violência doméstica e familiar contra a mulher, e dá outras providências.",2025-08-07T15:14
2541345,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541345,PL,139,3816,2025,"Altera o parágrafo 1º do art. 12 da Lei nº lei nº 11.892, de 29 de dezembro de 2008, que institui a Rede Federal de Educação Profissional, Científica e Tecnológica, cria os Institutos Federais de Educação, Ciência e Tecnologia, e dá outras providências.",2025-08-07T15:17
2541357,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541357,PL,139,3817,2025,"Altera o art. 3º da Lei nº 9.876, de 26 de novembro de 1999, para explicitar o direito do segurado do Regime Geral de Previdência Social de optar pela inclusão de contribuições previdenciárias anteriores a julho de 1994 no cálculo do salário de benefício, sempre que tal inclusão lhe seja mais vantajosa (revisão da vida toda).",2025-08-07T15:28
2541366,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541366,PL,139,3818,2025,"Altera o art. 151 da Lei nº 8.213, de 24 de julho de 1991, para ampliar o rol de doenças cuja ocorrência afasta a exigência de carência para obtenção de auxílio-doença e aposentadoria por invalidez.",2025-08-07T15:36
2541430,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541430,PL,139,3819,2025,"Altera a Lei nº 13.988, de 14 de abril de 2020, para dispor sobre critérios de rescisão e restrição à adesão a novos acordos de transação tributária em caso de inadimplemento.",2025-08-07T16:20
2541431,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541431,PL,139,3820,2025,"Permite a apuração de crédito no âmbito do Reintegra, altera condições para uso do FGC e limita determinados gastos da União durante a vigência da ordem executiva que instituiu adicional tarifário sobre produtos brasileiros exportados para os Estados Unidos da América.",2025-08-07T17:03
2541439,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541439,PL,139,3821,2025,"Altera a Lei nº 13.105, de 16 de março de 2015 (Código de Processo Civil), para explicitar a inclusão das astreintes no valor da condenação para fins de fixação dos honorários advocatícios.",2025-08-07T17:23
2541445,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541445,PL,139,3822,2025,"Institui o Selo Empresa Parceira da Liberdade, destinado a reconhecer, incentivar e valorizar pessoas jurídicas que atuem em apoio à cultura da legítima defesa, ao acesso responsável às armas de fogo e à promoção das liberdades individuais no território nacional e dá outras providências.",2025-08-07T18:59
2541447,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541447,PL,139,3823,2025,"Altera a Lei nº 13.675, de 11 de junho de 2018, para instituir o Selo Cidade Segura – Mais Armas Legais, destinado aos municípios que apresentarem altos índices de regularização de posse e porte de armas de fogo por cidadãos de bem, como estratégia de promoção da segurança pública.",2025-08-07T19:19
2541448,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541448,PL,139,3824,2025,"Dispõe sobre a autorização para saque de valores do Fundo de Garantia do Tempo de Serviço (FGTS) para a aquisição de arma de fogo para defesa pessoal, e dá outras providências.",2025-08-07T19:19
2541449,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541449,PL,139,3825,2025,Reconhece a prática da tiroterapia como atividade lúdica de lazer e autoriza sua realização nos termos que especifica.,2025-08-07T19:19
2541450,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541450,PL,139,3826,2025,Reconhece a prática da caça como Patrimônio Cultural Imaterial do Brasil.,2025-08-07T19:19
2541452,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541452,PL,139,3827,2025,Autoriza a construção e utilização de estandes de tiros particulares vinculados à pessoa física e dá outras providências.,2025-08-07T19:34
2541453,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541453,PL,139,3828,2025,"Acrescenta o inciso X ao art. 47 da Lei nº 14.597, de 14 de junho de 2023 (Lei Geral do Esporte), para estabelecer como objetivo do Fundo Nacional do Esporte (FUNDESPORTE) a promoção, incentivo e apoio ao esporte de tiro amador e profissional em todo o território nacional.",2025-08-07T19:34
2541638,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541638,PL,139,3829,2025,"Dispõe sobre a obrigatoriedade de beneficiamento e industrialização de minerais estratégicos no território nacional, com foco especial nos elementos de terras raras, e dá outras providências.",2025-08-08T11:23
2541641,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541641,PL,139,3830,2025,"Acrescenta o art. 26-A e 26-B à Lei nº 14.751, de 12 de dezembro de 2023, para assegurar a proibição de mobilização e emprego unitário de policiais militares e bombeiros militares, exceto no caso de serviço administrativo, bem como a proibição de mobilização e emprego de policiais militares e bombeiros militares do sexo feminino sem o acompanhamento de pelo menos policial militar e bombeiro militar do sexo masculino e dá outras providências.",2025-08-08T11:57
2541743,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541743,PL,139,3831,2025,"Dispõe sobre a vedação às instituições financeiras e demais entidades supervisionadas pelo Banco Central do Brasil de aplicarem, no território nacional, sanções de natureza administrativa ou financeira decorrentes de normas ou atos estrangeiros sem previsão em lei brasileira ou ato normativo de autoridade competente nacional, e estabelece penalidades.",2025-08-08T12:54
2541924,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541924,PL,139,3832,2025,"Amplia as vedações de aplicação de circunstâncias atenuantes e de redução do prazo de prescrição para os crimes que envolvam violência sexual contra homens, crianças e adolescentes.",2025-08-08T15:23
2541983,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541983,PL,139,3833,2025,Dispõe sobre a representação por procuração nas assembleias dos condomínios.,2025-08-08T18:01
2541985,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541985,PL,139,3834,2025,"Altera a Lei nº 15.190, de 8 de agosto de 2025, que dispõe sobre o licenciamento ambiental.",2025-08-08T18:10
2541986,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541986,PL,139,3835,2025,"Altera a Lei nº 8.142, de 28 de dezembro de 1990 e a Lei n° 14.133, de 1º de abril de 2021, para instituir o Programa TEAmo Saúde para reconhecimento e incentivo às instituições de Saúde que promovam benefícios a profissionais com Transtorno do Espectro Autista (TEA) ou com dependentes nessa condição, e dá outras providências.",2025-08-08T18:32
2541991,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2541991,MPV,291,1308,2025,"Dispõe sobre o licenciamento ambiental especial, visando à consecução eficiente e eficaz de atividades e empreendimentos estratégicos, nos termos que especifica.",2025-08-08T00:00
2542001,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542001,PL,139,3836,2025,"Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), e a Lei nº 8.069, de 13 de julho de 1990 (Estatuto da Criança e do Adolescente), para criminalizar a “adultização” e a exploração de imagem de crianças e adolescentes com finalidade de lucro na internet.",2025-08-11T00:01
2542002,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542002,PL,139,3837,2025,Institui a Política Nacional de Conscientização e Combate à Adultização Infantil e dá outras providências.,2025-08-11T05:40
2542003,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542003,PL,139,3838,2025,"Altera a Lei nº 12.764, de 27 de dezembro de 2012, para obrigar o Sistema Único de Saúde a disponibilizar testes automatizados de rastreamento ocular para detecção do transtorno do espectro autista.",2025-08-11T07:52
2542004,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542004,PL,139,3839,2025,Dispõe sobre a inclusão da vacina contra o vírus da herpes zóster no Calendário Nacional de Vacinação do SUS para pacientes oncológicos em tratamento,2025-08-11T07:52
2542005,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542005,PL,139,3840,2025,"Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para tipificar o crime de adultização digital de criança ou adolescente.",2025-08-11T08:41
2542006,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542006,PL,139,3841,2025,"Altera a Lei nº 8.069, de 13 de julho de 1990, para incluir, no Título III, o Capítulo III – Da Proteção Digital, dispondo sobre a exploração digital com finalidade econômica e sobre a participação habitual de criança e adolescente em conteúdo monetizado, exigindo alvará judicial e estabelecendo regras de proteção, remuneração e fiscalização.",2025-08-11T08:41
2542007,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542007,PL,139,3842,2025,"Altera a Lei nº 12.965, de 23 de abril de 2014, para estabelecer obrigações de transparência e de avaliação de impacto algorítmico relativas a conteúdos que envolvam crianças e adolescentes.",2025-08-11T08:41
2542009,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542009,PL,139,3843,2025,"Altera a Lei nº 10.204, de 22 de fevereiro de 2001, para dispor sobre a alienação de imóveis residenciais não-operacionais do Departamento Nacional de Obras Contra a Seca - DNOCS.",2025-08-11T08:53
2542044,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542044,PL,139,3845,2025,"Altera a Lei nº 12.965, de 23 de abril de 2014, para estabelecer regras sobre verificação de idade, controle parental e denúncia de conteúdo impróprio em redes sociais.",2025-08-11T10:01
2542048,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542048,PL,139,3847,2025,"Cria o Cadastro Nacional e os Cadastros Estaduais de Protetores e Associações da Causa Animal, e dá outras providências.",2025-08-11T10:05
2542066,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542066,PL,139,3848,2025,"Dispõe sobre a criminalização e responsabilização civil e penal de condutas que envolvam a sexualização ou adultização de crianças e adolescentes em conteúdos audiovisuais, e estabelece medidas para bloqueio de algoritmos e contas que promovam ou busquem tais conteúdos nas plataformas digitais, nos termos da Constituição Federal e do Estatuto da Criança e do Adolescente.",2025-08-11T10:36
2542068,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542068,PL,139,3849,2025,"Aumenta a pena do crime de aliciamento para a prática de ato libidinoso, além de ampliar o seu âmbito de aplicação.",2025-08-11T10:37
2542085,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542085,PL,139,3850,2025,"Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para incluir o crime de sexualização digital ou impressa de criança ou adolescente, para condutas que promovam ou retratem menores de forma sexualmente sugestiva ou induzam a práticas libidinosas.",2025-08-11T11:01
2542091,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542091,PL,139,3851,2025,"Estabelece medidas para prevenir, identificar, combater e punir práticas de adultização precoce, disseminação de pornografia infantil e atos de pedofilia em ambientes digitais, altera Lei N° 12.965 de 23 de abril de 2014, altera a Lei nº 8.069, de 13 de julho de 1990 e dá outras providências.",2025-08-11T11:04
2542093,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542093,PL,139,3852,2025,"Institui a Lei Felca, que dispõe sobre medidas de prevenção, proibição e criminalização da adultização e sexualização infantil na internet, e dá outras providências.",2025-08-11T11:08
2542097,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542097,PL,139,3853,2025,"Dispõe sobre a obrigatoriedade de fornecimento gratuito e imediato de medicamentos essenciais para pessoas com Transtorno do Espectro Autista (TEA), Síndrome de Tourette e outras síndromes neuropsiquiátricas, no âmbito do Sistema Único de Saúde (SUS), e dá outras providências.",2025-08-11T11:14
2542110,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542110,PL,139,3854,2025,"Acrescenta dispositivo ao Decreto-Lei nº 2.848, de 7 de dezembro de 1940 – Código Penal, para agravar as penas e tipificar a conduta de produção, publicação ou facilitação da circulação de conteúdo sexualizado envolvendo crianças e adolescentes, mesmo sem nudez explícita, quando houver conotação sexual.",2025-08-11T11:30
2542117,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542117,PL,139,3855,2025,"Altera a Lei nº 7.210, de 11 de julho de 1984 (Lei de Execução Penal), para vedar a remição da pena por estudo e formação acadêmica a condenados por crimes praticados em conexão com organizações criminosas ou facções.",2025-08-11T11:44
2542120,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542120,PL,139,3856,2025,"Altera a Lei nº 8.069, de 13 de julho de 1990 (Estatuto da Criança e do Adolescente), para reconhecer a adultização precoce como forma de violência psicológica e estabelecer medidas de prevenção.",2025-08-11T11:50
2542124,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542124,PL,139,3857,2025,"Dispõe sobre a responsabilização civil e penal de familiares de autores de violência doméstica e familiar que pratiquem atos de revitimização da ofendida, especialmente por meio de ameaças, intimidações ou pressões ilegítimas.",2025-08-11T12:00
2542126,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542126,PL,139,3858,2025,"Institui o Programa Nacional de Renda Mínima Digna – PRMD, destinado à garantia de renda complementar aos cidadãos brasileiros em situação de vulnerabilidade, com incentivo à formalização do vínculo de trabalho.",2025-08-11T12:07
2542145,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542145,PL,139,3859,2025,"Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal) para tipificar o crime de adultização e erotização digital de criança ou adolescente.",2025-08-11T13:25
2542161,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542161,PL,139,3860,2025,"Dispõe sobre a operação de aeronaves remotamente pilotadas (ARP) destinadas à aplicação de agrotóxicos e afins, e dá outras providências.",2025-08-11T13:50
2542163,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542163,PL,139,3861,2025,"Altera a Lei nº 8.069, de 13 de julho de 1990 (Estatuto da Criança e do Adolescente), para criminalizar a disponibilização, por meio digital, de links ou recursos eletrônicos que direcionem a conteúdo de pornografia infantil ou a grupos destinados à sua divulgação.",2025-08-11T13:53
2542164,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542164,PL,139,3862,2025,"Altera a Lei nº 8.078, de 11 de setembro de 1990 (Código de Defesa do Consumidor), para classificar como prática abusiva a cobrança de valores pela emissão de segunda via de documentos de cobrança, salvo se limitada ao custo operacional efetivo.",2025-08-11T13:58
2542166,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542166,PL,139,3863,2025,"Altera a Lei nº 14.811, de 12 de janeiro de 2024, para determinar que os protocolos de medidas de proteção à criança e ao adolescente contra qualquer forma de violência no âmbito escolar incluam canal de denúncia.",2025-08-11T14:02
2542168,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542168,PL,139,3864,2025,"Acrescenta parágrafo ao art. 42 da Lei nº 13.146, de 2015, o Estatuto da Pessoa com Deficiência, para determinar a presença de intérprete da Língua Brasileira de Sinais (Libras) em evento cultural, artístico ou de entretenimento financiado com recursos públicos.",2025-08-11T14:03
2542169,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542169,PL,139,3865,2025,"Institui, no âmbito do território nacional, o Dia de São Miguel Arcanjo, a ser celebrado anualmente no dia 29 de setembro.",2025-08-11T14:03
2542171,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542171,PL,139,3866,2025,"Altera a Lei nº 13.146, de 6 de julho de 2015, 	que institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência), para dispor sobre o direito da pessoa com deficiência ao trabalho remoto ou teletrabalho.",2025-08-11T14:04
2542174,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2542174,PL,139,3867,2025,"Dispõe sobre a participação de crianças e adolescentes na produção e monetização de conteúdo digital, define regras para o trabalho infantil artístico em ambiente online, estabelece obrigações para plataformas digitais e altera a Lei nº 8.069, de 13 de julho de 1990 para vedar a exposição corporal com potencial de exploração sexual.",2025-08-11T14:07
